claim_idx,claim,concat_hate,claim_hate,claim_cw_llm_loop,claim_cw_gold,claim_needed_judge_llm_loop,claim_needed_judge_gold,claim_agreement_count_gold,claim_agreement_count_llm_loop
219_premise2,"foreigners are staying in nice new homes, well fed and watching big flat screen tvs.  .",1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
222_premise2,there are others who feel the same.,1,0.0,NFS,UFS,0.0,0.0,2.0,2.0
224_premise2,it shows a white woman happily sharing candy with a jew on an escalator.,1,0.0,UFS,UFS,0.0,0.0,3.0,2.0
227_premise2,"Many blacks, including myself, have become rich because of jews",0,,CFS,CFS,0.0,0.0,2.0,2.0
228_premise2,"Russians also have their own mythical creatures, with Ded Moroz originally being an evil wizard but later transformed into a Santa Claus figure.",0,,CFS,CFS,0.0,0.0,3.0,2.0
229_premise2,Selective schools continue to dominate the top of the tables.,0,,CFS,CFS,0.0,0.0,3.0,2.0
231_premise2,i was waiting to cross the road when i saw this guy run from the shop with a bag full of meat and cheese,0,,UFS,UFS,1.0,0.0,3.0,1.0
232_premise2,There are only 15-20 people in my town who dress like skin and beat punks.,0,,UFS,UFS,1.0,0.0,2.0,1.0
233_premise2,it did n't seem like he was getting * * * * for it in public,0,,NFS,UFS,1.0,0.0,3.0,1.0
234_premise2,White culture is being destroyed today more than ever.,0,,CFS,CFS,1.0,0.0,3.0,1.0
235_premise2,I know there are some intelligent people on here who can point me in the right direction or even share some of their knowledge with me,0,,NFS,NFS,0.0,0.0,2.0,2.0
237_premise2,Professors are funneling funds and teaching Einstein 's stupidity,0,,CFS,CFS,1.0,0.0,3.0,1.0
238_premise2,Wealthier black students score well below their white and Asian counterparts.,0,,CFS,CFS,0.0,0.0,3.0,2.0
239_premise2,The belief system must enable them and their thought processes to formulate and adjust to rudimentary belief functions incorporating all senses.,0,,NFS,NFS,0.0,0.0,3.0,2.0
240_premise2,im not a radical just a normal guy who is proud of my culture.,0,,UFS,UFS,1.0,0.0,2.0,1.0
241_premise2,Destroying or harming any culture is a crime against humanity,0,,NFS,CFS,1.0,0.0,3.0,1.0
242_premise2,"The God Odin is known as ""Wodin"" in Saxon.",0,,CFS,CFS,0.0,0.0,3.0,2.0
243_premise2,There are more straight perverts and psychos attempting to infiltrate groups than there are homosexuals.,0,,CFS,CFS,0.0,0.0,3.0,2.0
244_premise2,They have jew inspectors going to every high school making sure the holocaust is being properly taught ( if you know what i mean ) .,0,,CFS,CFS,0.0,0.0,3.0,2.0
245_premise2,"im in columbus , ohio.looking for my mate to live in columbus or surrounding areas.",0,,UFS,UFS,1.0,0.0,2.0,1.0
246_premise2,i do have a kind of plan as far as social skills. i would put my kids in sports and classes like gymnastics and karate .,0,,NFS,NFS,0.0,0.0,3.0,2.0
247_premise2,You are not the only person who is not part of the mass.,0,,NFS,NFS,0.0,0.0,2.0,2.0
248_premise2,She went with me to school.,0,,UFS,UFS,1.0,0.0,3.0,1.0
249_premise2,that a white team has come this far is being considered as incredible by some.,0,,NFS,NFS,0.0,0.0,2.0,2.0
250_premise2,The purpose of white nationalism is to preserve the white race's existence and culture.,0,,CFS,CFS,0.0,0.0,3.0,2.0
251_premise2,i have no better enjoyment than to watch one squirm before he is sent up the river.,0,,UFS,UFS,1.0,0.0,2.0,1.0
252_premise2,I'm from Massachusetts.,0,,UFS,UFS,1.0,0.0,3.0,1.0
254_premise2,I have n't got the energy for it anymore,0,,NFS,NFS,0.0,0.0,3.0,2.0
255_premise2,The murder took place in a Jennifer Lane apartment complex where both men lived.,0,,CFS,CFS,0.0,0.0,3.0,2.0
256_premise2,If they do n't think for themselves they are easier to control.,0,,CFS,NFS,1.0,0.0,2.0,1.0
257_premise2,One day I was searching the web and came across a white nationalist site and there was a link to stormfront on it,0,,UFS,UFS,1.0,0.0,2.0,1.0
258_premise2,It showed a bunch of these news clips saying `` the suspect is a black male '' etc.,0,,UFS,UFS,1.0,0.0,2.0,1.0
260_premise2,There are Non European peoples whose genetic makeup and physical appearance are identical to Europeans.,0,,CFS,CFS,0.0,0.0,3.0,2.0
261_premise2,if he told me that I ca n't post in Slavic thread .. he might be right Big authority .,0,,NFS,NFS,0.0,0.0,3.0,2.0
262_premise2,Fish and fish processing account for 9.9% of GDP,0,,CFS,CFS,0.0,0.0,3.0,2.0
263_premise2,I'm not used to its gears yet.,0,,UFS,UFS,1.0,0.0,2.0,1.0
264_premise2,Imagine a kids face when they learn of the stories of our ancestors around the camp fire,0,,NFS,NFS,0.0,0.0,3.0,2.0
265_premise2,it just blows my mind how they have some talentless black fool in films,0,,NFS,NFS,0.0,0.0,3.0,2.0
267_premise2,"Eventually a few conscious Whites noticed and said : `` This is what is happening , and at last , at last , it 's time to wake the sleepers . ''",0,,UFS,UFS,1.0,0.0,3.0,1.0
268_premise2, it will send a message to the school that you dont intend to not educate your kids which might get them off your back a bit .,0,,NFS,NFS,0.0,0.0,3.0,2.0
269_premise2,I have since met a few with green eyes but never light hair,0,,UFS,UFS,1.0,0.0,3.0,1.0
273_premise2,"The hippies who knew laughed and a group called Buffalo Springfield made a song about it "" `` What is happening here , what it is ai n't exactly clear . ''",0,,UFS,UFS,1.0,0.0,2.0,1.0
274_premise2,Dad dated a Christian Albanian at one point she was light Brown ( I do n't just mean a tan she was literally light Brown ),0,,UFS,UFS,1.0,0.0,3.0,1.0
276_premise2,JP should wait untill he starts school this winter in Bratislava THEN can we post ?? ......... PLEASE SIR,0,,NFS,NFS,0.0,0.0,3.0,2.0
277_premise2,my mom found out was by my Negro loving sister,0,,UFS,UFS,1.0,0.0,3.0,1.0
278_premise2,the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them,0,,UFS,UFS,1.0,0.0,3.0,1.0
282_premise2,She had blonde hair and blue eyes,0,,UFS,UFS,0.0,0.0,3.0,2.0
283_premise2,"A couple computer degrees went to blacks, but they were in IT with a focus on internet marketing/web-commerce.",0,,CFS,UFS,1.0,0.0,2.0,1.0
284_premise2,Friends and i were not to happy,0,,UFS,UFS,1.0,0.0,2.0,1.0
285_premise2,Sorry about the off-topic but I just had to post it somewhere and did n't want to make new topic for that.,0,,NFS,NFS,0.0,0.0,3.0,2.0
286_premise2,It is all they are good for is to be `` pimped '' out !,0,,NFS,NFS,0.0,0.0,2.0,2.0
287_premise2,The Social Security Departement of each canton will pay them 1.an one-piece appartement ( 300 $ /month ) 2.Hospital Insurance ( 200 $ /month ) 3.argent de poche ( 300 $ /month ),0,,CFS,CFS,0.0,0.0,3.0,2.0
289_premise2,UKIP may just do the same as all the other parties when they get in.,0,,NFS,NFS,0.0,0.0,3.0,2.0
290_premise2,The name neither complied with restaurant regulations nor Church authorities.,0,,CFS,CFS,0.0,0.0,3.0,2.0
291_premise2,"Instead, they are being told to sing Bar Bar Random Sheep.",0,,CFS,CFS,1.0,0.0,3.0,1.0
292_premise2,It's not you being bankrupted or thrown in prison.,0,,NFS,NFS,0.0,0.0,2.0,2.0
293_premise2,The lightning bolt struck the TV antenna next to the stage.,0,,UFS,UFS,1.0,0.0,3.0,1.0
295_premise2,Absolute Vodka was the first company to sponsor a gay party in the 1970s.,0,,CFS,CFS,0.0,0.0,3.0,2.0
297_premise2,he still went ahead with a story that is old news,0,,UFS,UFS,1.0,0.0,2.0,1.0
298_premise2,"it escapes me , how they show their extreme europeoid genotype by doing all of this .",0,,NFS,NFS,0.0,0.0,2.0,2.0
299_premise2,I 'll be looking up all these characters and adding photos in case there are other cave dwellers like me on this thread ...,0,,NFS,NFS,0.0,0.0,3.0,2.0
300_premise2,"Despite a lack of evidence linking them to the crime, each of the ""Norfolk Four"" confessed.",0,,CFS,CFS,0.0,0.0,2.0,2.0
302_premise2,I especially remember once a pair of twin girls came up to kiss him and he just ran away,0,,UFS,UFS,0.0,0.0,3.0,2.0
303_premise2,"it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them ",0,,CFS,CFS,1.0,0.0,2.0,1.0
304_premise2,They then take on tens of thousands in student debt to get a law or business degree,0,,CFS,CFS,0.0,0.0,3.0,2.0
305_premise2,You are telling your parents that they are not what they say they are.,0,,UFS,NFS,1.0,0.0,2.0,1.0
308_premise2,I ran it in and out of the revolver barrel a few times.,0,,UFS,UFS,1.0,0.0,2.0,1.0
309_premise2,I'm getting ready to move to Alabama later this month.,0,,UFS,UFS,1.0,0.0,2.0,1.0
311_premise2,they probably had been drinking all day and were out on the piss having a laugh,0,,UFS,UFS,1.0,0.0,3.0,1.0
313_premise2,they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them,0,,NFS,UFS,0.0,0.0,2.0,2.0
314_premise2,Pushing things on your child tends to cause rebellion.,0,,CFS,CFS,1.0,1.0,1.0,1.0
317_premise2,She is the future of our white race.,0,,UFS,UFS,1.0,0.0,2.0,1.0
318_premise2,actualy what the hell am i saying never ever seen in main stream EVER,0,,UFS,UFS,1.0,0.0,2.0,1.0
322_premise2,he joined some of the whites in complaining about it .,0,,UFS,UFS,1.0,0.0,3.0,1.0
323_premise2,They drive in dirty cars.,0,,UFS,UFS,1.0,1.0,1.0,1.0
324_premise2,There are big vats of cleaning solvent.,0,,UFS,UFS,1.0,0.0,3.0,1.0
325_premise2,when you cant find a job and have nothing to eat you will do what you have to do,0,,NFS,NFS,0.0,0.0,3.0,2.0
326_premise2,I hope you will read more and maybe become a white nationalist,0,,NFS,NFS,0.0,0.0,3.0,2.0
327_premise2, I ran off and got p * * * ed.,0,,UFS,UFS,1.0,0.0,3.0,1.0
328_premise2,i cant believe how wussed out they are,0,,NFS,NFS,1.0,1.0,1.0,1.0
329_premise2,if your interested drop me a line http://www.match.com/usearch/results...ngID=0&Theme=4Orjustgotomatch.com and look up user name of brokenheart4140,0,,NFS,NFS,0.0,0.0,3.0,2.0
330_premise2,Bluebells can easily cross between species.,0,,CFS,CFS,0.0,0.0,3.0,2.0
331_premise2,Police believe the attacks were motivated by racial hatred of white people.,0,,CFS,CFS,0.0,0.0,3.0,2.0
334_premise2,My father's father is a German with some Scottish heritage.,0,,UFS,UFS,1.0,0.0,3.0,1.0
335_premise2,"I would have thought so too , but the stuff tastes different .",0,,CFS,UFS,1.0,0.0,2.0,1.0
337_premise2,Christopher Columbus is an example of a white maniac.,0,,CFS,CFS,1.0,0.0,3.0,1.0
338_premise2,looking to join a white nationalist group,0,,UFS,UFS,1.0,0.0,2.0,1.0
339_premise2,"I like the outdoors , camping , hiking , movies. my fav. color is white and like country music and i also like tattoos.",0,,UFS,UFS,1.0,0.0,2.0,1.0
340_premise2,"Incident occurred on Wednesday, November 11, 2009",0,,CFS,CFS,1.0,0.0,2.0,1.0
342_premise2,The land is not in the hands of other races.,0,,CFS,CFS,1.0,0.0,2.0,1.0
343_premise2,"These reflection nebulae are also associated with Orion 's giant molecular cloud about 1,500 light-years away",0,,CFS,CFS,0.0,0.0,3.0,2.0
344_premise2,julie was her name and had blonde hair,0,,UFS,UFS,1.0,0.0,3.0,1.0
345_premise2,The news story was reported by WTOV Steubenville. ,0,,CFS,CFS,0.0,0.0,2.0,2.0
347_premise2,She showed up at separate court hearings Tuesday for the two boys accused of assaulting her .,0,,CFS,CFS,0.0,0.0,2.0,2.0
348_premise2,I also agree Europe needs to be saved as well ,0,,NFS,NFS,1.0,0.0,2.0,1.0
349_premise2,Goldenboy GODS RACE and NATIONS,0,,NFS,NFS,0.0,0.0,3.0,2.0
350_premise2,"The world is saying that when America sneezes, the world catches a cold.",0,,CFS,CFS,1.0,0.0,3.0,1.0
352_premise2,I will try and get the new pics up this week to show off of her and the pug both.,0,,UFS,NFS,1.0,0.0,2.0,1.0
357_premise2,"I am amongst the living once more friends , for almost five years now",0,,UFS,UFS,1.0,0.0,3.0,1.0
359_premise2,They knew it would be too much for the public to take .,0,,NFS,NFS,1.0,0.0,2.0,1.0
360_premise2,they said it was a possible hate crime.,0,,CFS,CFS,0.0,0.0,2.0,2.0
361_premise2,It is the fault of the schools who let illiterate kids go on to the next grade.,0,,CFS,CFS,0.0,0.0,3.0,2.0
362_premise2,"Jul customs include having dinner, placing presents under the tree, having dessert, dancing around the tree, and opening presents.",0,,UFS,UFS,0.0,1.0,1.0,2.0
363_premise2,now i have someone but we do not feel ready to have kids.,0,,UFS,UFS,1.0,0.0,2.0,1.0
364_premise2,Some people will be coming out for the first time.,0,,UFS,UFS,1.0,0.0,2.0,1.0
366_premise2,"The suspect, Cason, shot at officers.",0,,CFS,CFS,0.0,0.0,3.0,2.0
367_premise2,I did four years in the marines so I have alot to talk about .,0,,UFS,UFS,0.0,0.0,3.0,2.0
368_premise2,There are people in Super maxs who only have a few years to do.,0,,UFS,UFS,0.0,0.0,2.0,2.0
369_premise2,you cant feed your kids.,0,,UFS,NFS,1.0,0.0,2.0,1.0
370_premise2,I almost went for my knife but at the last second I could see he meant no harm,0,,UFS,UFS,1.0,0.0,3.0,1.0
371_premise2,i am hoping it stays there.,0,,NFS,NFS,0.0,0.0,3.0,2.0
375_premise2,Bach had an unrivaled control of harmonic and motivic organization.,0,,CFS,CFS,0.0,0.0,3.0,2.0
376_premise2,the last two or three times I did n't get much or see anything that really caught my eye .,0,,UFS,UFS,1.0,0.0,2.0,1.0
377_premise2,Eris is the largest dwarf planet in the solar system.,0,,CFS,CFS,0.0,0.0,3.0,2.0
378_premise2,The burglaries occurred a week apart in a Long Beach apartment building.,0,,CFS,CFS,0.0,0.0,2.0,2.0
382_premise2,Forensic evidence links the suspect to the 2009 homicide.,0,,CFS,CFS,0.0,0.0,2.0,2.0
383_premise2,The government may engage in chemical spraying.,0,,CFS,CFS,0.0,0.0,3.0,2.0
384_premise2,The arrests were made on securities and wire fraud charges.,0,,CFS,CFS,0.0,0.0,2.0,2.0
385_premise2,The Lebanese is suspected of warcrimes.,0,,CFS,CFS,0.0,0.0,3.0,2.0
387_premise2,We are here in Calgary.,0,,UFS,UFS,1.0,0.0,2.0,1.0
388_premise2,I am against killing babies.,0,,UFS,UFS,1.0,0.0,2.0,1.0
391_premise2,all those people wandering around the house contaminating all the evidence,0,,UFS,UFS,0.0,0.0,2.0,2.0
393_premise2,they are worth fighting for everything enoch powell said came true.,0,,NFS,NFS,1.0,0.0,3.0,1.0
396_premise2,I decided to go for home schooling,0,,UFS,UFS,1.0,0.0,2.0,1.0
398_premise2,i missed the show last yr. but not this yr.,0,,UFS,UFS,1.0,0.0,2.0,1.0
399_premise2,A police official stated that the attacks are forcing police to flee their homes.,0,,CFS,CFS,0.0,0.0,3.0,2.0
401_premise2,"Dusty would sing ""Johnny Be Good"" and ""Long-Haired Country Boy"".",0,,UFS,UFS,1.0,0.0,2.0,1.0
402_premise2,"there are tons of white , non-wigerish rappers that dont `` scream '' about something",0,,CFS,UFS,1.0,1.0,1.0,1.0
403_premise2,if i dont allow it. the kids themselves will blank me for a while,0,,UFS,NFS,1.0,0.0,2.0,1.0
404_premise2,"Five sexual harassment cases have been settled, dismissed, or placed in arbitration.",0,,CFS,CFS,0.0,0.0,3.0,2.0
405_premise2,"Instead, it can refer to anyone with an adverse nature, in a word, an opponent.",0,,CFS,CFS,1.0,0.0,3.0,1.0
406_premise2,He shows his non-Jewish wife to the Jewish families.,0,,CFS,CFS,1.0,0.0,2.0,1.0
408_premise2,Being involved in extracurriculars,0,,NFS,NFS,1.0,0.0,2.0,1.0
411_premise2,The Jellyfish Nebula has dangling tentacles below and right of center.,0,,CFS,CFS,0.0,0.0,2.0,2.0
412_premise2,"Demian Maia is white ... yes , hes white , just like Erick Silva .",0,,CFS,CFS,1.0,1.0,1.0,1.0
413_premise2,The first evidence for lactose tolerance was found among the Bell Beaker culture.,0,,CFS,CFS,0.0,0.0,3.0,2.0
414_premise2,The apartment complex is where the bodies of 27-year-old Jacqueline Reyes and her 9-month-old son Ivan Reyes Jr. were found Tuesday morning.,0,,CFS,CFS,0.0,0.0,2.0,2.0
416_premise2,I no longer have any cravings.,0,,UFS,UFS,1.0,0.0,3.0,1.0
419_premise2,I like having plausible deniability.,0,,NFS,NFS,0.0,0.0,3.0,2.0
420_premise2,The National Alliance has prominent members who have promoted non-Christian religions or spiritual paths.,0,,CFS,CFS,0.0,0.0,3.0,2.0
424_premise2,The St. Louis Volksfront donated the leaflets to me.,0,,UFS,UFS,1.0,0.0,3.0,1.0
425_premise2,as for Docs i rarely wear them anymore. I wear sneakers now.,0,,UFS,UFS,1.0,0.0,2.0,1.0
429_premise2,its only the bad anti skinhead cops that piss me off,0,,NFS,NFS,0.0,0.0,2.0,2.0
431_premise2,Dumb criminals do not care about the tracking bracelets and leave them on.,0,,CFS,CFS,0.0,0.0,2.0,2.0
432_premise2,"When the gangs from moyross and the poles meet, all hell breaks loose",0,,CFS,CFS,1.0,0.0,2.0,1.0
434_premise2,80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde,0,,CFS,CFS,1.0,0.0,2.0,1.0
435_premise2,unfortunately it didn ´ t happen,0,,UFS,NFS,1.0,0.0,2.0,1.0
444_premise2,The history of Britain is the history of those who held living space.,0,,CFS,CFS,0.0,0.0,3.0,2.0
446_premise2,Obama is a bastard child,0,,NFS,CFS,0.0,0.0,2.0,2.0
448_premise2,They want real teachers like the ones in white people's schools.,0,,CFS,CFS,0.0,1.0,1.0,2.0
449_premise2,thank GOD I 'm moving next month !!!,0,,NFS,NFS,0.0,0.0,3.0,2.0
453_premise2,if it comes down to a fight dont back down,0,,NFS,NFS,0.0,0.0,3.0,2.0
454_premise2,Other translations should be in small print.,0,,NFS,NFS,0.0,0.0,3.0,2.0
455_premise2,The saints dwell in the niches on the salt walls.,0,,UFS,UFS,1.0,0.0,2.0,1.0
456_premise2,There is a hostile school environment clause.,0,,CFS,CFS,0.0,0.0,3.0,2.0
461_premise2,he gave a crooked smile in a crooked-minded way,0,,UFS,UFS,1.0,0.0,2.0,1.0
463_premise2,the language filters wo n't let me,0,,NFS,NFS,0.0,0.0,3.0,2.0
464_premise2,Trump does not participate in fag pride parades.,0,,CFS,CFS,0.0,0.0,3.0,2.0
466_premise2,We managed to become the epitome of progress and civilization,0,,CFS,CFS,1.0,0.0,2.0,1.0
470_premise2,Loyalists give abuse and threaten and attack Catholics in Ballymena.,0,,CFS,CFS,0.0,0.0,3.0,2.0
471_premise2,A good doer may call the cops.,0,,NFS,NFS,0.0,0.0,3.0,2.0
478_premise2,There is a promise of a house on the a new social housing development in that area .,0,,CFS,CFS,0.0,0.0,2.0,2.0
480_premise2,i think it was stupid i was forced to do so just because some people dont like what i have to say,0,,NFS,NFS,0.0,0.0,2.0,2.0
483_premise2,"Most Armenians look like this , especially Western Armenians",0,,CFS,CFS,1.0,0.0,3.0,1.0
484_premise2,you start directing people to them to get jumped or whatever ?,0,,NFS,NFS,0.0,0.0,3.0,2.0
485_premise2,A different Country every few weeks Get your Divorce early,0,,CFS,NFS,1.0,0.0,2.0,1.0
486_premise2,We are not C18,0,,NFS,NFS,0.0,0.0,2.0,2.0
487_premise2,The requests were to inflate figures on the company's balance sheet.,0,,CFS,CFS,0.0,0.0,2.0,2.0
488_premise2,though they have not spent a cent on the 300 asylum applications by blacks in the US ...,0,,CFS,CFS,0.0,0.0,3.0,2.0
490_premise2,I go to the gym once a week,0,,UFS,UFS,0.0,0.0,3.0,2.0
496_premise2,I haven't even seen her on AIM lately,0,,UFS,UFS,1.0,0.0,2.0,1.0
498_premise2,I was alone,0,,UFS,UFS,1.0,0.0,2.0,1.0
499_premise2,These corporations are turning people into zombies.,0,,CFS,CFS,1.0,0.0,3.0,1.0
500_premise2,I'm trying to set up a network of all the serious white nationalists across Canada,0,,UFS,UFS,1.0,0.0,2.0,1.0
505_premise2,congrats you have a nice looking boyfriend,0,,NFS,NFS,0.0,0.0,3.0,2.0
510_premise2, a little less crying and a little more doing is called for .,0,,NFS,NFS,0.0,0.0,3.0,2.0
511_premise2,He was sentenced in Manhattan yesterday to at least a year in prison,0,,CFS,CFS,0.0,0.0,2.0,2.0
513_premise2,id really like to see that website whenever you get finished with it Heil Hitler,0,,NFS,NFS,0.0,0.0,3.0,2.0
514_premise2,compare that to the black rapist a while ago who got off scot free .,0,,CFS,NFS,1.0,1.0,1.0,1.0
515_premise2,I want to join the fight.,0,,NFS,NFS,0.0,0.0,2.0,2.0
518_premise2,You are not the only one who is feeling lost.,0,,NFS,NFS,0.0,0.0,2.0,2.0
227_premise3,White nationalists want to create conflict between blacks and Jews.,0,,CFS,CFS,0.0,0.0,2.0,2.0
228_premise3,"Slovenians have their own mythical creature called Kurent, which is still celebrated annually.",0,,CFS,CFS,0.0,0.0,3.0,2.0
229_premise3,Schools Minister Nick Gibb believes there is a shocking waste of talent in many schools across the country.,0,,CFS,CFS,0.0,0.0,2.0,2.0
231_premise3,he got two steps out of the shop and tripped up the bag fell in the road with the shoplifter almost getting run over,0,,UFS,UFS,0.0,0.0,3.0,2.0
232_premise3,"You can do everything in Bulgaria, but you will not have much money.",0,,NFS,CFS,1.0,0.0,3.0,1.0
233_premise3,I saw a few other 's on later trip 's,0,,UFS,UFS,1.0,0.0,3.0,1.0
234_premise3,I am sick of just watching it from the sidelines.,0,,NFS,NFS,0.0,0.0,3.0,2.0
237_premise3,I can prove Einstein stupid,0,,NFS,NFS,0.0,0.0,2.0,2.0
238_premise3,"This includes those who are from low-income families.
",0,,CFS,CFS,1.0,0.0,3.0,1.0
239_premise3,The youth must become keenly aware of social agendas.,0,,NFS,NFS,0.0,0.0,3.0,2.0
240_premise3,I'm tired of being looked down upon from society for being a proud white male.,0,,NFS,NFS,1.0,0.0,2.0,1.0
241_premise3,Melting down smaller countries into one big country would be wrong,0,,NFS,CFS,1.0,0.0,2.0,1.0
242_premise3,Thor was celebrated on the fourth day of the week.,0,,CFS,CFS,0.0,0.0,3.0,2.0
245_premise3,"im 30 yrs old , ( but look 20 or so ) light brown hair , blue eyes.",0,,UFS,UFS,1.0,0.0,3.0,1.0
248_premise3,"On the way back, I was explaining to her my side and her mother's side of our heritage.",0,,UFS,UFS,1.0,0.0,2.0,1.0
249_premise3,The next games will take place in Germany in 2006.,0,,CFS,CFS,0.0,0.0,3.0,2.0
251_premise3,my town is mostly * * * * * * s,0,,UFS,UFS,1.0,0.0,2.0,1.0
252_premise3,theres a small group of us out here,0,,CFS,UFS,1.0,0.0,2.0,1.0
254_premise3,more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this,0,,NFS,NFS,0.0,0.0,3.0,2.0
256_premise3,Thats pretty much laying down the ground work for future generations of kids to be obese.,0,,CFS,NFS,1.0,0.0,2.0,1.0
257_premise3,From there I told my friends about it,0,,UFS,UFS,1.0,0.0,2.0,1.0
258_premise3,They are acting like we are suppose to feel sorry for them and they are all innocent.,0,,UFS,NFS,1.0,0.0,2.0,1.0
262_premise3,Agriculture accounts for 1.8% of GDP,0,,CFS,CFS,0.0,0.0,3.0,2.0
263_premise3,The petrol will surely cost more than public transport.,0,,CFS,CFS,1.0,0.0,3.0,1.0
265_premise3,you will never see a untalented white basketball player .,0,,CFS,CFS,0.0,0.0,2.0,2.0
274_premise3,she had coal black hair and a massive nose .,0,,UFS,UFS,1.0,0.0,3.0,1.0
282_premise3,She was 13,0,,UFS,UFS,1.0,0.0,3.0,1.0
293_premise3,The TV went out for 1 minute.,0,,UFS,UFS,1.0,0.0,3.0,1.0
297_premise3,more fools the star for even printing it.,0,,NFS,UFS,1.0,0.0,2.0,1.0
304_premise3,They find out things are not much better.,0,,UFS,UFS,1.0,1.0,1.0,1.0
308_premise3,I concentrated on the dirty area.,0,,UFS,UFS,1.0,0.0,2.0,1.0
309_premise3,I need to get my Yahoo to connect.,0,,UFS,UFS,1.0,0.0,2.0,1.0
317_premise3,"She will someday bring beautiful white children of her own into this world.
",0,,UFS,UFS,1.0,0.0,2.0,1.0
323_premise3,They sit at dirty tables.,0,,UFS,UFS,1.0,1.0,1.0,1.0
324_premise3,cleaning rods with bore brush in electric drills are used.,0,,UFS,UFS,0.0,0.0,2.0,2.0
325_premise3,the people i mentioned never went on trial and were never convicted,0,,CFS,UFS,1.0,0.0,2.0,1.0
328_premise3,the same place i went to boot camp in 1981,0,,UFS,UFS,1.0,0.0,3.0,1.0
330_premise3,People are asked to destroy the Spanish bluebells before they wipe out our own.,0,,CFS,CFS,0.0,0.0,3.0,2.0
331_premise3,The suspects in the attacks were black.,0,,CFS,CFS,0.0,0.0,3.0,2.0
334_premise3,My father's mother is Danish and Norwegian.,0,,UFS,UFS,0.0,0.0,3.0,2.0
338_premise3,I live in Huron county,0,,UFS,UFS,0.0,0.0,3.0,2.0
340_premise3,Suspects' names are Michael Galan and Jarve Green,0,,CFS,CFS,0.0,0.0,2.0,2.0
342_premise3,It is one way of keeping europe white helping to prevent our extintion .,0,,CFS,NFS,1.0,1.0,1.0,1.0
343_premise3,They are dominated by the characteristic blue color of interstellar dust reflecting light from hot young stars .,0,,CFS,CFS,1.0,0.0,3.0,1.0
344_premise3,Julie used to hum while eating.,0,,UFS,UFS,1.0,0.0,3.0,1.0
345_premise3,An update revealed that the murder suspect was found dead in Susquehanna.,0,,CFS,CFS,0.0,0.0,2.0,2.0
348_premise3,we have to secure a homeland here first before we could change anything on a global level .,0,,NFS,NFS,0.0,0.0,3.0,2.0
349_premise3,if you want to talk to a brother I 'm here pm me if you want.,0,,NFS,NFS,0.0,0.0,3.0,2.0
357_premise3,people go to super max for all kinds of reasons ,0,,CFS,CFS,1.0,0.0,2.0,1.0
363_premise3,i belive in quality over quantity.,0,,UFS,UFS,1.0,0.0,2.0,1.0
366_premise3,Cason was taken into custody.,0,,CFS,CFS,0.0,0.0,3.0,2.0
370_premise3,He asked for directions.,0,,UFS,UFS,1.0,0.0,3.0,1.0
382_premise3,The suspect in the U.Va. case is also responsible for the 2009 homicide.,0,,CFS,CFS,0.0,0.0,2.0,2.0
384_premise3,The scheme involved swindling investors out of $20 million.,0,,CFS,CFS,0.0,0.0,2.0,2.0
396_premise3,now he is enjoying.,0,,NFS,UFS,1.0,0.0,2.0,1.0
401_premise3,These were the only two songs Dusty knew.,0,,UFS,UFS,1.0,0.0,3.0,1.0
406_premise3,I feel very sorry for the families of such Jews,0,,NFS,NFS,0.0,0.0,3.0,2.0
408_premise3,Being a good citizen,0,,NFS,NFS,1.0,0.0,2.0,1.0
411_premise3,The two bright stars are at the foot of the celestial twin.,0,,CFS,CFS,1.0,0.0,2.0,1.0
432_premise3,The situation is very similar to what happens in East Germany with the poles and working class Irish.,0,,CFS,CFS,0.0,0.0,3.0,2.0
454_premise3,Native language should be on top of other translations.,0,,NFS,NFS,0.0,0.0,3.0,2.0
455_premise3,The points of gold on the altar glimmer feebly.,0,,UFS,UFS,1.0,0.0,2.0,1.0
456_premise3,The same consequences would apply at most places of work.,0,,CFS,CFS,1.0,0.0,3.0,1.0
461_premise3,The man gives a crooked smile to anyone who suffers on this atrabilious day.,0,,UFS,UFS,1.0,0.0,2.0,1.0
466_premise3,We will eventually rule the world,0,,NFS,NFS,0.0,0.0,3.0,2.0
480_premise3,I do hope my new one is acceptable,0,,NFS,NFS,0.0,0.0,3.0,2.0
483_premise3,Western Armenians are victims of Genocide.,0,,CFS,CFS,0.0,0.0,3.0,2.0
505_premise3,awhile to see if they took my pic off of here yet and put it on there .,0,,NFS,NFS,0.0,0.0,3.0,2.0
511_premise3,"He was found guilty for swindling a Washington Heights woman out of $ 36,000.",0,,CFS,CFS,0.0,0.0,2.0,2.0
516_premise3,what activism has the IRM actually done?,0,,CFS,NFS,0.0,0.0,2.0,2.0
227_premise4,the jews needs blacks as much as blacks need the jews and together they are a force to be recon with .,0,,NFS,NFS,1.0,0.0,2.0,1.0
228_premise4,Some tribes living near Germanic and Baltic tribes have incorporated their gods and creatures into their own beliefs.,0,,CFS,CFS,0.0,0.0,3.0,2.0
